matrix,split_step,classes,geometry,target_regions,state_count,observation_count,singular_index,singular_value,singular_value_normalized,energy_fraction,cumulative_energy_fraction
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,100,1.2769755021865568e-16,8.465073972958717e-10,4.353199340509447e-19,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,101,1.1988842375284658e-16,7.947406773516967e-10,3.8370541116935036e-19,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,102,1.0681510173220204e-16,7.08077591186322e-10,3.0458516023535373e-19,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,103,7.950560299630151e-17,5.270428520171071e-10,1.6874810121274495e-19,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,104,6.350225991521095e-17,4.2095664851194574e-10,1.0765192141177254e-19,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,105,5.795998942300451e-17,3.8421692279728616e-10,8.968091245797946e-20,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,106,3.400237060080892e-17,2.2540180441907487e-10,3.0864682678966493e-20,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,107,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,108,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,109,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,110,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,111,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,112,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,113,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,114,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,115,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,116,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,117,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,118,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,119,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,120,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,121,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,122,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,123,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,124,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,125,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,126,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,127,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,128,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,129,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,130,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,131,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,132,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,133,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,134,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,135,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,136,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,137,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,138,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,139,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,140,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,141,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,142,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,143,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,144,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,145,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,146,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,147,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,148,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,149,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,150,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,151,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,152,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,153,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,154,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,155,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,156,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,157,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,158,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,159,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,160,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,161,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,162,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,163,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,164,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,165,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,166,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,167,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,50,50,168,168,0.0,0.0,0.0,0.9999999999999993
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,1,1.0623110483861249e-07,1.0,0.527841366212628,0.527841366212628
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,2,5.5966911250554664e-08,0.5268410917459649,0.14650846034502152,0.6743498265576496
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,3,4.961384971813511e-08,0.46703693606038493,0.1151346060555234,0.7894844326131729
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,4,3.6614154160047334e-08,0.34466509800187034,0.06270440297731604,0.852188835590489
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,5,2.7095964325161312e-08,0.25506620086768195,0.03434070836505516,0.8865295439555442
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,6,2.607575598456961e-08,0.24546253212921204,0.03180342129075823,0.9183329652463024
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,7,1.9456356925593913e-08,0.18315122444741805,0.017706106626139355,0.9360390718724417
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,8,1.7057290370338926e-08,0.16056775834396675,0.013608808753249928,0.9496478806256916
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,9,1.3717050748958014e-08,0.1291246172182537,0.008800787127897072,0.9584486677535887
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,10,1.2703811985779718e-08,0.11958655616996072,0.007548630038984338,0.965997297792573
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,11,1.1246606468929723e-08,0.10586924127369,0.005916202404389877,0.9719135001969629
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,12,1.0346114610347322e-08,0.09739251630739658,0.005006734889440937,0.9769202350864038
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,13,9.322680980673202e-09,0.08775848650766013,0.004065197705417684,0.9809854327918215
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,14,8.46283054950779e-09,0.07966433712954996,0.003349895935716639,0.984335328727538
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,15,7.89223686793152e-09,0.07429308845014364,0.0029134008861727424,0.9872487296137109
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,16,7.807318645619068e-09,0.07349371596464177,0.002851043446316254,0.9900997730600272
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,17,6.769042193338335e-09,0.06371996416324524,0.0021431593735351164,0.9922429324335622
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,18,6.623312756858501e-09,0.06234814903714607,0.0020518733556499744,0.9942948057892123
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,19,5.208897005855778e-09,0.04903363298131177,0.0012690874994816912,0.9955638932886939
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,20,4.889487897539998e-09,0.04602689490020991,0.0011182187668725301,0.9966821120555664
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,21,3.911386257529424e-09,0.03681959500912324,0.0007155853434021244,0.9973976973989686
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,22,3.3799767424441364e-09,0.03181720408141322,0.0005343520126428362,0.9979320494116114
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,23,3.2447895476132665e-09,0.030544627701489014,0.0004924624193473341,0.9984245118309587
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,24,2.611317226309377e-09,0.024581474797579484,0.00031894756661025685,0.9987434593975689
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,25,2.367610116368468e-09,0.022287352842327756,0.00026219258152531424,0.9990056519790942
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,26,2.0652679621348207e-09,0.01944127348832905,0.00019950456691935186,0.9992051565460136
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,27,1.847506345704679e-09,0.01739138784738643,0.00015965109559011774,0.9993648076416037
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,28,1.594443481936712e-09,0.015009196076412918,0.0001189099741223634,0.9994837176157261
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,29,1.4311462305102126e-09,0.013472007400134135,9.580055999292991e-05,0.999579518175719
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,30,1.2696998805583928e-09,0.011952242071541433,7.540535400069982e-05,0.9996549235297196
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,31,1.1834647194895006e-09,0.011140472663702725,6.55104611979748e-05,0.9997204339909177
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,32,1.0651779820245044e-09,0.010026987704239121,5.306942560075757e-05,0.9997735034165184
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,33,9.485410714797793e-10,0.00892903328945711,4.2083544038900095e-05,0.9998155869605574
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,34,8.116045385216116e-10,0.007639989622197853,3.080980570804919e-05,0.9998463967662654
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,35,7.369182666443254e-10,0.006936934975531508,2.5400289672221672e-05,0.9998717970559377
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,36,6.721859567975973e-10,0.006327581340877419,2.1133863385333157e-05,0.999892930919323
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,37,6.324518330936586e-10,0.0059535466006353475,1.8709187912774564e-05,0.9999116401072358
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,38,6.00640811046347e-10,0.005654095492641702,1.6874452872311312e-05,0.999928514560108
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,39,5.161668644330585e-10,0.004858905169227272,1.2461785407538527e-05,0.9999409763455156
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,40,4.834372969284138e-10,0.004550807389821063,1.0931514409195844e-05,0.9999519078599248
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,41,4.440371232364257e-10,0.004179916267566002,9.222286000096167e-06,0.9999611301459249
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,42,3.7831894877531306e-10,0.0035612822567369466,6.694470223112616e-06,0.999967824616148
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,43,3.5897451422204806e-10,0.0033791846066875257,6.027361762459874e-06,0.9999738519779103
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,44,3.256318256912626e-10,0.003065315250048149,4.959680655325846e-06,0.9999788116585656
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,45,3.042998248836002e-10,0.002864507766777875,4.331152051419679e-06,0.9999831428106171
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,46,2.5182926856836646e-10,0.002370579398105182,2.9662819826395712e-06,0.9999861090925997
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,47,2.3915263625795327e-10,0.0022512486961448505,2.67516375013976e-06,0.9999887842563498
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,48,2.257632939847579e-10,0.0021252089425949218,2.3840024186631176e-06,0.9999911682587685
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,49,1.998194216166553e-10,0.0018809878888130106,1.8675636865386603e-06,0.9999930358224551
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,50,1.687029407214679e-10,0.0015880748014224586,1.331206200065143e-06,0.9999943670286552
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,51,1.5140227931326818e-10,0.0014252160847171857,1.0721729655009666e-06,0.9999954392016207
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,52,1.403491205148015e-10,0.0013211678512430188,9.213389185158428e-07,0.9999963605405392
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,53,1.294770728254618e-10,0.0012188244961037057,7.841258486654783e-07,0.9999971446663878
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,54,1.0204663037575258e-10,0.0009606097058934197,4.870767090661807e-07,0.999997631743097
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,55,1.0019319784208201e-10,0.0009431625322385253,4.695442232835015e-07,0.9999981012873201
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,56,9.461712040581439e-11,0.0008906724687609887,4.187352080309753e-07,0.9999985200225282
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,57,8.40005662978091e-11,0.0007907341868036082,3.300383851572169e-07,0.9999988500609134
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,58,7.223457491839587e-11,0.0006799757474812623,2.4405643803081794e-07,0.9999990941173513
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,59,6.26299732467375e-11,0.0005895634178133202,1.8346975374459479e-07,0.9999992775871052
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,60,5.873367446548827e-11,0.000552885847838231,1.6135200605654365e-07,0.9999994389391111
basis-projected,axis-parallel,ocean-land,lat-lon-metres,100,100,168,61,5.3784373793744936e-11,0.0005062959090508828,1.353045056126949e-07,0.9999995742436167
